지점,지점명,일시,평균기온,최저기온,최고기온,평균최저기온,평균최고기온,평균 해면기압,합계 강수량,일 최다 강수량,평균 상대습도,합계 일조시간,일조율,합계 일사량,평균 풍속,최다 풍향,합계 소형 증발량,합계 대형 증발량
192,진주,2017,13.5,-12,37.1,7.5,20.3,1016.5,766.7,74.4,61.2,2616.3,58.8,4137.95,1.2,360,1206.8,845.2
192,진주,2018,13.4,-14.3,37.9,7.7,19.8,1016.7,1605.4,165.8,65.1,2427.1,54.82,4843.98,1.1,360,1299.9,909.8
192,진주,2019,13.9,-10.1,35.7,8.3,20.5,1016.2,1481.6,139.6,69.3,2620.9,58.89,5579.16,1,360,1363.4,954.8
192,진주,2020,13.7,-9.8,35.7,8.3,20,1016.5,1812.7,121.1,71.3,2524.6,56.61,5547.04,1,360,1323.7,926.5
192,진주,2021,14.1,-15.4,37.5,8.5,20.5,1016.5,1395,142.7,72.8,2582.6,58.04,5593.68,1,360,1338.5,936.2
192,진주,2022,13.8,-11.2,34.8,8,20.4,1016.5,966.2,103.7,66.8,2704.3,61.08,5811.5,1,360,1389.2,971.9
192,진주,2023,14.4,-14.7,36.7,8.8,20.7,1016.5,2304.8,255.1,72.2,2386,53.61,5487.5,.9,360,1318.2,922.1
201,강화,1971,,,,,,,1215.8,100.7,,,,,,270,,
201,강화,1972,,-12,35.3,,,,1561,170.5,,,,,,270,,
201,강화,1973,11,-17.1,34.4,6.5,16,,1180,98.3,73.9,2779,62.39,12248,1.7,270,1165,
201,강화,1974,9.8,-17,33.2,5.1,15,,1290.8,115.6,74,2748.1,61.7,11321.75,1.7,270,1003,
201,강화,1975,11.2,-15,33.4,6.4,16.4,,1286.8,153.4,71.2,2744.3,61.62,11073.56,1.6,320,1060.6,
201,강화,1976,10.2,-17.6,32,5.2,15.5,,1232.3,158.5,71.5,2698.2,59.76,10761.9,1.7,290,1047.2,
201,강화,1977,10.9,-19.4,35,5.6,16.5,,995.3,179.5,69.9,2780.1,62.42,10894.18,1.5,270,1115.6,
201,강화,1978,11.3,-18,35.4,6.3,16.6,,1172.4,96.1,70.2,2626.3,58.97,11071.04,1.6,270,996.4,
201,강화,1979,11.4,-17.2,33.3,6.2,16.8,,1452.6,141.5,74.2,2598.5,58.34,10425.54,1.5,230,1030.7,
201,강화,1980,9.9,-19.2,30.8,4.5,15.6,,1308.4,199,67.8,2582.5,57.84,6666.85,1.6,230,964.7,
201,강화,1981,10.1,-22.5,35.3,4.8,15.2,,1341,199.7,73.2,2665.1,59.84,10873.28,1.4,270,933,
201,강화,1982,11.2,-15.6,34.4,5.8,16.7,,992.2,170.5,71.2,2828.4,63.51,4618.8,1.4,290,1032.2,
201,강화,1983,11.1,-19.8,33.8,6.3,16.2,,1057,123,73.8,2572.4,57.79,,1.3,270,950.2,
201,강화,1984,10.5,-17.6,34.6,5.4,15.7,,1248.4,193.5,72.1,2631.7,58.99,,1.3,270,984.2,
201,강화,1985,10.6,-21.1,34.7,5.5,15.6,,1362.6,139.5,75.9,2493.4,56.02,,1.3,320,937.3,
201,강화,1986,10.2,-22,31.5,5,15.3,1018.6,1383.1,271.5,74.6,2671.5,60.02,,1.4,320,1017.1,
201,강화,1987,10.7,-17,31.3,5.8,15.9,1017.7,1738,150.2,72,2500,56.16,,1.5,270,947.5,
201,강화,1988,10.9,-15.2,35.2,5.7,16.4,1016.5,953,136.5,64.7,2230.9,50.17,,1.4,50,1022.9,
201,강화,1989,11.6,-11.8,34.8,6.5,17.1,1016.8,1418.6,222.5,69.6,2514.6,56.49,,1.1,230,960.4,
201,강화,1990,11.6,-19.6,34.2,7.4,16.1,1016.1,2365.4,223,73.4,2086.2,46.87,,1.8,90,782.7,
201,강화,1991,11.1,-14.5,33.7,6.6,16,1015.7,1005,171,69,2691.2,60.46,,1.8,320,,
201,강화,1992,11.2,-12.2,32.2,6.6,16.1,1016.7,1183.7,124.5,75.7,2728.5,61.16,,2,270,,
201,강화,1993,10.6,-14.6,31,5.6,15.6,1017.4,1215.1,88.5,79.6,2312.1,51.93,,2,270,,
201,강화,1994,11.9,-15.2,35.5,6.7,17,1017.3,1182.6,98,77.3,2111.4,47.43,,2,270,,
201,강화,1995,11,-13,32.7,5.9,16.1,1017.3,1029.5,104.5,71.8,2258.1,50.72,,1.5,270,,
201,강화,1996,10.9,-14.8,33.8,5.8,16.1,1017.7,1277.7,164.5,72.6,2249.8,50.43,,1.7,270,,
201,강화,1997,11.3,-15.7,34.8,6.3,16.8,1017.5,1419.3,293,69.1,2370.3,53.25,,1.7,270,,
201,강화,1998,12,-15.5,31.7,7.4,17.3,1017.5,2116.4,481,66.2,2067,46.43,,1.7,250,,
201,강화,1999,11.2,-15.4,33.8,6.5,16.4,1017.3,1541.8,247.5,67.2,2235.4,50.21,,1.9,250,,
201,강화,2000,10.6,-14.6,33.8,6.1,15.6,1017.3,1117.7,143,67.2,1726.8,50.21,,1.8,250,,
201,강화,2001,10.8,-22.1,33.6,6.1,16,1017.6,1139.4,151,63.7,3357.7,75.43,,1.5,250,,
201,강화,2002,10.8,-15.8,34.3,6.2,15.9,1017.2,1156.5,82,63.9,2650.6,59.51,,1.9,250,,
201,강화,2003,11.1,-17.3,31.2,6.6,16.1,1017.3,1643,216,65,2476.1,55.59,,1.7,250,,
201,강화,2004,11.4,-17.6,34.2,6.7,16.6,1016.6,1370.2,125,68.8,2659.6,59.58,,1.9,250,,
201,강화,2005,10.7,-15.8,35.7,6.2,15.8,1016.4,1175.6,115,68.3,2593.5,58.22,,1.9,250,,
201,강화,2006,11.4,-15.3,32.7,7,16.4,1016.3,1257.2,163.5,68.1,2286,51.32,,1.8,250,,
201,강화,2007,11.8,-10.8,33,7.4,16.6,1016,1170,68.5,68.7,1911,42.9,,1.8,250,,
201,강화,2008,11.7,-13.7,34.1,7,16.6,1016.3,1333,197,69.7,2194.5,49.16,,2,250,,
201,강화,2009,11.4,-14.6,33,6.7,16.4,1015.8,1448.2,151.5,68.4,2234.5,50.16,,2.1,250,,
201,강화,2010,10.9,-19.1,33.7,6.4,15.7,1016.3,1759.2,250,70.5,1931.1,43.35,,2.1,250,,
201,강화,2011,10.7,-20.1,33.7,6.2,15.5,1016.9,2063.5,209,70.2,2095.6,47.05,,2,250,,
201,강화,2012,10.7,-18.1,35.1,6,15.6,1016.2,1357.5,235,69.3,2232.6,50.17,,2.1,250,,
201,강화,2013,10.8,-19.7,32.1,6.2,15.6,1016.2,1273.5,96.5,75.5,2212.9,49.67,,2.1,250,,
201,강화,2014,11.8,-12.9,35.8,7,16.9,1016.8,605.8,56.5,72.5,2256.8,50.66,,2,250,,
201,강화,2015,12,-12.1,33.5,7.1,17.1,1016.7,647.9,69,66.3,2381.3,53.46,,2.1,250,,
201,강화,2016,12.1,-17.4,33.9,7.4,17.2,1016.8,1100.9,98,64.4,2291,51.33,,2,250,,
201,강화,2017,11.5,-14.3,33.4,6.6,16.5,1017,809.3,108.5,65.3,2434.2,54.64,,2.1,250,,
201,강화,2018,11.3,-19,35.4,6.5,16.4,1017.3,1072.3,147.5,66,2432.2,54.6,,2,250,,
201,강화,2019,12.2,-12.6,35,7.1,17.4,1016.8,1079.3,216.5,66.3,2472.6,55.69,,2,250,,
201,강화,2020,11.9,-13.6,34.2,7.3,16.6,1017.2,1436.9,133.6,71.7,2227.6,49.91,,2,270,,
201,강화,2021,12.3,-18,34.8,7.6,17.3,1017.2,1013.6,79.6,73.9,2233.1,50.13,,1.8,270,,
201,강화,2022,11.5,-15.3,34.6,6.8,16.4,1017.5,1561.8,196.8,73.9,2352.1,52.8,,1.9,270,,
201,강화,2023,12.1,-18.4,33.2,7.6,16.9,1017.2,1377.3,118.1,75.8,2152.4,49.49,,1.8,250,,
202,양평,1971,,,,,,,425.2,80,,,,,,320,,
202,양평,1972,,-15.4,36.5,,,,1773.7,239,,,,,,340,,
202,양평,1973,10.9,-24.8,35.4,5.5,17,,1060.5,89,73.1,2681.1,60.45,6356.67,1.7,320,1250.2,
202,양평,1974,9.6,-26.5,35,3.9,16,,1157.9,85.7,73.4,2596,58.55,9360.24,1.6,320,1086.7,
202,양평,1975,11.2,-19.6,35.5,5.7,17.7,,1280.6,239.8,72.8,2694.6,60.77,8640.14,1.5,320,1165.1,551
202,양평,1976,10.1,-19.3,34.6,4.7,16.4,,1130.6,102.9,71.3,2614.1,58.8,7530.96,1.6,320,1055.8,685.1
202,양평,1977,10.9,-21.2,36.4,4.9,17.6,,975.1,85.2,70.1,2613.9,58.95,10303.11,1.5,290,1105.9,724.2
202,양평,1978,11.2,-20.2,36.2,5.5,17.7,,1214.5,169.7,71.8,2552.9,57.57,8147.17,1.4,250,1064.6,692.5
202,양평,1979,11.1,-21.2,34.4,5.6,17.4,,1181.1,65.9,74.7,2511.4,56.64,8060.68,1.4,230,1007.5,615.7
202,양평,1980,9.5,-21.1,32.6,3.8,15.8,,1149.3,94,72.1,2525.1,56.8,8578.08,1.1,290,1018.8,501.1
202,양평,1981,9.4,-32.6,35.8,3.3,16.2,,1575.8,162,69.7,2482.8,56,7480.75,.9,290,930.5,535.3
202,양평,1982,11.1,-17.4,36,5.2,17.9,,1258.4,137.5,68.4,2596.6,58.56,3325.56,.8,290,1036.2,606.1
202,양평,1983,10.8,-19.8,35.6,5.4,17.3,,1182.5,74.5,70.2,2437.8,54.78,,.9,270,976.5,
202,양평,1984,10.1,-26.4,35.7,4.3,17.1,,1415.6,215,70.3,2514.6,56.38,,1.2,290,931.9,
202,양평,1985,10.6,-27.5,36.1,5.1,16.9,,1341.4,108.5,72.2,2333.9,52.44,,1,290,804.4,
202,양평,1986,9.9,-27.2,35.2,4.4,16.9,1022.9,1165.1,109,72.4,2418.1,54.33,,1.1,320,835.5,
202,양평,1987,10.7,-20,35.4,5.1,17.7,1021.1,1498.1,141,72.1,2383.6,53.57,,1.3,270,864.8,
202,양평,1988,10.5,-16.2,37.1,4.4,17.9,1016.4,758.9,52,67.6,2495.7,55.96,,1.2,270,944.8,
202,양평,1989,11.5,-16,35.3,5.8,18.2,1015.6,1453,105,69.1,2341,52.59,,1.3,270,910.1,
202,양평,1990,11.4,-22.3,36.7,6.3,17.7,1015.8,2254.9,216.4,73.9,1963.5,44.49,,,50,840.9,
202,양평,1991,10.9,-20.9,35.4,4.8,17.7,1017.5,1286.8,122.8,73.8,2327.9,52.45,,1.2,90,,
202,양평,1992,10.9,-15.6,33.6,5.9,17,1016.9,1282.1,160.5,73.8,2247.4,50.39,,1.1,180,,
202,양평,1993,10.4,-16.2,32.7,5.1,16.6,1017.6,1195.6,135.5,77.3,2101.4,47.21,,1.3,180,,
202,양평,1994,11.7,-17.5,37.6,5.9,18.2,1017.6,1037.5,84,74.8,2262.5,50.84,,1.3,290,,
202,양평,1995,10.2,-16.3,34.3,4.3,17,1017.7,1630.3,204.5,77.3,2083.3,46.82,,1.2,290,,
202,양평,1996,10.5,-18.6,35.6,4.9,17.1,1018,1088.9,101.5,72,2119.6,47.52,,1.3,290,,
202,양평,1997,11.5,-18,37.1,5.8,18.3,1017.8,1436.9,167.5,69.6,2279,51.21,,1.2,290,,
202,양평,1998,12.5,-17.5,33.4,7.4,18.6,1018.1,1948.7,346,74,1953.7,43.9,,1,290,,
202,양평,1999,11.9,-15,36.1,6.5,18.1,1017.7,1499.3,151.5,71,2169.5,48.75,,1.1,290,,
202,양평,2000,11.6,-15.1,35,6.3,17.6,1017.7,959.6,91.5,68.6,1466.8,42.66,,1.2,290,,
202,양평,2001,11.6,-21.8,35.4,6.1,17.9,1017.8,1034.1,168,66.7,2895.1,65.05,,1,290,,
202,양평,2002,11.7,-19.1,35.2,6.5,17.7,1017.3,1333.1,320,66.6,2957.9,66.46,,1,290,,
202,양평,2003,11.7,-20.2,33.4,6.9,17.5,1017.9,1825.8,166.5,70.9,2390,53.65,,.7,290,,
202,양평,2004,11.8,-17.7,35.4,6.5,18.1,1016.6,1347.8,131,68.7,2677.7,59.99,,1.1,290,,
202,양평,2005,11.3,-17.1,35.2,6.3,17.2,1016.3,1732.6,157.5,66.7,2689.3,60.39,,1.2,290,,
202,양평,2006,12.3,-15.1,35.5,7.3,18.3,1016.4,1670.8,285,67.8,2464.1,55.33,,1.1,290,,
202,양평,2007,12.5,-13.1,34,7.6,18.3,1016.1,1402.7,81,69.8,1748,39.24,,1.1,290,,
202,양평,2008,11.8,-14.9,35,6.6,18,1016.4,1420.4,203.5,68.1,1968.9,44.11,,1.3,270,,
202,양평,2009,11.9,-18.7,34.2,6.5,18,1015.9,1576.5,243,67.2,1999,44.88,,1.4,290,,
202,양평,2010,11.4,-21.7,34.2,6.6,17.1,1016.4,1902.5,214.5,69.8,1761.9,39.56,,1.4,290,,
202,양평,2011,11.3,-20.9,35.5,6.3,17.2,1017,2198.5,230,69.8,1959.4,43.99,,1.4,180,,
202,양평,2012,11.4,-21.4,37,6.4,17.2,1016.1,1532,147.5,67.6,2092.8,46.89,,1.5,290,,
202,양평,2013,11.7,-20.6,34.2,6.8,17.4,1016.2,1683.1,174.5,71.2,1995.7,44.81,,1.4,290,,
202,양평,2014,12.4,-14.5,35,7.2,18.4,1016.8,790.1,73.5,69.3,2135,47.94,,1.4,180,,
202,양평,2015,12.9,-13.5,36.1,7.6,18.9,1016.6,801.5,69.5,67.3,2228.2,50.03,,1.5,290,,
202,양평,2016,12.9,-17.8,36.1,7.9,18.8,1016.7,935.9,125,65.8,2141.7,47.98,,1.5,290,,
202,양평,2017,12.2,-17,36.3,6.8,18.1,1016.8,1188.4,126,63.2,2316.8,52.03,,1.6,320,,
202,양평,2018,12.1,-19.9,40.1,6.8,18.2,1017.1,1355.4,130.5,63.2,2319.8,52.09,,1.5,320,,
202,양평,2019,12.7,-13.6,36.4,7.4,18.8,1016.7,1038.6,95,64.5,2202.7,49.45,,1.4,320,,
202,양평,2020,12.5,-14.7,35,7.7,18.1,1017.3,1366.4,116.1,70.2,2168.6,48.59,,1.3,290,,
202,양평,2021,12.7,-20.3,34.9,7.9,18.3,1017.4,1018.9,72.2,71.9,2140,48.06,,1.3,290,,
202,양평,2022,12.2,-15.5,34.4,7.3,17.9,1017.7,2143.4,261.9,68.7,2173.5,48.8,,1.2,180,,
202,양평,2023,13.1,-17.7,34.9,8.2,18.6,1017.1,1538.4,114.5,69.4,2155.4,48.39,0,1.2,180,,
203,이천,1971,,,,,,,276.1,71.3,,,,,,270,,
203,이천,1972,,-15.6,35,,,,1742.7,376,,,,,,320,,
203,이천,1973,11.1,-25.7,34.4,6,16.4,,1180.7,73.8,73.2,3396.9,75.8,6057.66,1.4,270,1133.3,
203,이천,1974,9.9,-22.3,33.6,4.6,15.5,,1182.7,102.1,75.2,3209.7,72.38,9377.33,1.2,320,1053.1,
203,이천,1975,11.4,-19.1,33.6,6.3,17.2,,1311.9,141.4,73.3,3152.4,71.08,4623.12,1.2,320,1198,457.5
203,이천,1976,10.5,-18.8,33.2,5.2,16.2,,1234.9,141,71.3,3061.7,68.86,8559.17,1.3,270,1159.3,581.7
203,이천,1977,11.3,-19.4,38.3,5.6,17.6,,1031.1,99.8,70.2,2984.2,66.6,10737.07,1,270,1240.3,552.2
203,이천,1978,11.6,-19.4,35.2,6,17.6,,1138.4,157.1,73.3,2916.8,65.77,10527.23,1,270,1277.5,599.6
203,이천,1979,11.5,-19,33.6,6.4,17.2,,1373.9,81,77.4,2793.5,62.99,10107.14,1.1,270,1132.9,509.5
203,이천,1980,9.9,-21.2,32.4,4.7,15.7,,1441,124.9,76.2,2672.2,60.37,10211.27,1.1,320,1122.2,501.4
203,이천,1981,10,-26.5,35,4.5,16.1,,1445.8,148,75.6,2679.2,60.44,11125.27,.9,230,1163.9,560.5
203,이천,1982,11.3,-16.5,35.6,5.8,17.8,,954.7,92.1,72.2,2733.4,61.64,4682.04,.9,270,1266.1,599.2
203,이천,1983,11.3,-17.4,35.6,6.2,17.4,,949,65,72.5,2660,59.77,,.8,320,999.3,
203,이천,1984,10.7,-21.4,36.4,5.6,16.9,,1198.5,184.5,72,2644.1,59.29,,.8,320,982,
203,이천,1985,11,-23.2,36.5,6.2,16.6,,1402.6,104.5,72.6,2500.8,56.21,,.9,320,804.9,
203,이천,1986,10.5,-21.6,35.1,5.4,16.3,1020.3,1194.1,83,69.4,2635.7,59.23,,1,270,941.1,
203,이천,1987,11.2,-18.4,33.7,6.2,17.1,1017.2,1870.1,238.5,68.6,2573.2,57.82,,1,290,986.4,
203,이천,1988,11.2,-14.1,36.2,5.9,17.3,1016.2,1005.3,96.4,65.8,2716.5,60.92,,.9,230,1076.7,
203,이천,1989,12.1,-13.4,34.4,7.1,17.9,1016.4,1452.2,93.2,70.7,2486.9,55.89,,.6,230,1118.8,
203,이천,1990,12,-20.7,35.9,7.3,17.5,1016.6,2313.3,273.6,73.1,2205.3,49.56,,.6,270,992.9,
203,이천,1991,11.5,-18.7,35,6.2,17.5,1016.4,1379.1,89.9,68,2559.2,57.8,,.7,250,,
203,이천,1992,11.3,-13.5,33,6.3,17.1,1016.7,1207,185.5,70.2,2381.2,53.39,,1,290,,
203,이천,1993,11.2,-14.7,32.2,6,16.9,1017.1,1251.8,121,66.6,1921.2,43.18,,1.1,270,,
203,이천,1994,13,-14.4,38.2,7.3,19.3,1016.2,1118.8,135.5,65.6,2202,49.49,,1.1,270,,
203,이천,1995,11.3,-15.3,36,5.5,18,1015.6,1423.9,126,67.8,2257.9,50.74,,1.3,250,,
203,이천,1996,11.6,-16.1,35.8,6.1,18.1,1015.9,1122.1,134.5,64.6,2237.5,50.17,,1.3,50,,
203,이천,1997,11.5,-16.2,35.4,5.5,18.7,1015.6,1282.9,136,63.9,2271.7,51.05,,1.3,50,,
203,이천,1998,12,-16.5,31.7,7,18,1015.9,1807.5,174.5,68.5,1956.2,43.96,,1.1,50,,
203,이천,1999,11.5,-15.5,34.3,6.1,17.7,1015.5,1675.3,189.5,63.8,2107.9,47.37,,1.2,250,,
203,이천,2000,11.3,-15.3,33.6,5.9,17.4,1015.5,1264.9,241,59.6,1632.6,47.47,,1.3,250,,
203,이천,2001,11.1,-23.2,34.5,5.5,17.6,1016.3,884.9,76,62.3,2326,52.28,,1.4,230,,
203,이천,2002,11.4,-17,34.5,6,17.7,1016.1,1394.6,279,65.1,2179.5,48.97,,1.4,270,,
203,이천,2003,11.5,-20.2,32,6.4,17.4,1016.9,1715.2,120,70.6,1957.3,43.96,,1.2,70,,
203,이천,2004,12,-18,35.9,6.4,18.4,1016,1177.4,101.5,69.2,2260.3,50.65,,1.1,270,,
203,이천,2005,11.6,-17.5,35.7,6.2,17.7,1015.3,1303.3,87,70.7,2312.8,51.94,,1.3,250,,
203,이천,2006,12.2,-15.5,35.5,7.1,18,1015.8,1464.8,207.5,69.3,2115.5,47.51,,1.2,270,,
203,이천,2007,11.8,-14.1,34.2,6.8,17.8,1015.3,1414.8,87.5,70.6,1815,40.76,,1.2,250,,
203,이천,2008,11.5,-14.3,35,6.1,17.9,1017.9,1170.7,162.5,69,2015.4,45.17,,1.3,250,,
203,이천,2009,11.6,-16.6,33.8,6,17.9,1017.4,1401.5,304,64.7,2065,46.37,,1.4,250,,
203,이천,2010,11.1,-22.8,34.1,6.1,16.9,1017.9,1429.6,187,69.1,1827.9,41.19,,1.4,250,,
203,이천,2011,11,-20.6,34.7,5.7,17.1,1017.6,2045,206,66.8,2052.1,46.09,,1.4,250,,
203,이천,2012,11.1,-22.8,37.7,5.7,17.4,1016.1,1559.2,247.5,64.4,2386.1,53.47,,1.3,250,,
203,이천,2013,11.4,-22.5,34.3,6.1,17.4,1016.2,1366.6,202,66,2329.1,52.31,,1.3,250,,
203,이천,2014,11.9,-14.9,34.7,6.4,18.3,1016.8,791.5,58.1,62.8,2332.3,52.38,,1.3,250,,
203,이천,2015,12.4,-14,36.3,6.8,18.7,1016.6,842.5,56,62.4,2372,53.27,,1.4,250,,
203,이천,2016,12.7,-18.5,36.3,7.2,19,1016.7,870.2,83.2,62.6,2311.3,51.8,,1.3,250,,
203,이천,2017,11.7,-17.4,37.1,5.9,18.2,1016.9,1020,73.9,62.1,2498,56.1,,1.4,250,,
203,이천,2018,11.7,-19.2,39.4,6,18.3,1017.4,1425.5,168.4,64.5,2502.9,56.21,,1.4,250,,
203,이천,2019,12.3,-14.6,37.3,6.6,18.9,1017,997.5,63.8,66.9,2283.1,51.28,,1.3,250,,
203,이천,2020,12.5,-15.5,34.8,7.3,18.4,1017.2,1668.8,143.2,72.5,2067.3,46.33,,1.2,290,,
203,이천,2021,12.7,-21.4,36,7.3,18.8,1017.1,1076.6,83.9,72.8,2034.6,45.69,,1.1,270,,
203,이천,2022,12.2,-17.8,34.7,6.6,18.4,1017.4,1537.3,141,70.7,2085.2,46.83,,1.1,270,,
203,이천,2023,13.1,-18.7,35.6,7.6,19.1,1017.3,1633.4,120.9,73.1,2003.3,44.99,0,1,230,,
211,인제,1971,,-7.2,6.1,,,,226.8,62.4,,,,,,180,,
211,인제,1972,,-12.9,36.3,,,,1225.5,165,,,,,,110,,
211,인제,1973,10.2,-18.5,35,4.8,16.1,,717.7,43.5,72.8,2456,55.38,10826.28,2.4,320,1159.5,
211,인제,1974,8.9,-23.5,33.8,3.2,15.2,,982,117,75.3,2460.3,55.49,6686.65,2.3,180,1089.1,
211,인제,1975,10.1,-17.2,33.7,5,16.3,,1161.8,88.4,75.3,2410.9,54.37,4630.65,2.1,180,1121.1,403.3
211,인제,1976,9.3,-18.8,33.7,4.2,15.5,,1008.1,147.7,71,2462.2,55.39,519.18,2.3,180,1157.1,563.1
211,인제,1977,10,-21.4,34.9,4.4,16.7,,822.6,80.1,69.1,2497.6,56.33,580.37,2.1,180,1329.4,572.8
211,인제,1978,10.4,-18.8,36.2,5,16.6,,1301,161.1,69.5,2395.2,54.02,307.12,2,180,1230.1,576.1
211,인제,1979,10.5,-18.8,33.1,5.2,16.5,,1183.2,90,69.7,2422.4,54.63,6304.15,2.1,180,1110.9,607.5
211,인제,1980,8.9,-22.8,34,3.1,15.1,,884,90.7,68.3,2473.8,55.65,6022.63,2.2,180,1150.5,607.4
211,인제,1981,9.1,-25.9,35.1,3,15.7,,1510.9,131,69.3,2497.8,56.33,5794.11,2.1,160,1059.9,661.4
211,인제,1982,10.1,-18.7,35.8,3.8,17,,999.7,97.7,69,2579,58.17,2577.7,1.8,160,1097,682.6
211,인제,1983,9.9,-18.6,34.2,4.4,16.4,,911.6,68.4,69.9,2384.2,53.57,,1.9,140,1067.3,
211,인제,1984,9.3,-24.5,34.8,3.6,16.1,,1469.2,275.8,68.4,2443.5,55.26,,1.7,160,1005.9,
211,인제,1985,9.7,-24.2,36,4.3,15.9,,1095,61.7,69.3,2316,52.03,,1.9,160,990.3,
211,인제,1986,9.2,-23.9,34,3.7,15.5,1016.5,942.5,65.5,75.6,2352.5,52.85,,1.8,20,1027.3,
211,인제,1987,10.1,-23.4,33.1,4.6,16.3,1016.3,1255.3,105,71.5,2343.6,52.65,,1.9,20,1110.6,
211,인제,1988,9.8,-16.8,37.3,4.1,16.2,1015.6,666.9,100.5,71.7,2465.2,55.26,,1.8,180,1254.5,
211,인제,1989,10.6,-18.4,32.9,5.2,16.9,1016,1048.2,80.2,72.9,2266.3,50.91,,1.3,20,1155.7,
211,인제,1990,10.6,-21.7,35.9,5.8,16.5,1015.4,1689.9,232,75.8,1822.5,40.94,,1.7,230,933.4,
211,인제,1991,10,-17.7,34.5,4.4,16.7,1015.6,751.7,200,67.3,2392.4,53.75,,1.8,230,,
211,인제,1992,9.8,-16,32.2,4.8,15.9,1016.5,1128.7,146.5,72,2226.8,49.92,,1.8,200,,
211,인제,1993,9.3,-23.6,32.1,3.7,15.7,1017,1070.7,89,77.2,1949.4,43.79,,2,200,,
211,인제,1994,10.6,-19.5,36.3,4.7,17.3,1016.8,759.9,63,75.8,1977.7,44.43,,1.7,200,,
211,인제,1995,9.2,-18.4,33.5,3.5,15.9,1016.6,1402.3,157,75.4,1955.9,43.95,,1.6,180,,
211,인제,1996,9.2,-18.4,34,3.7,15.9,1017.1,927,172.5,74.4,1941.7,43.53,,1.6,200,,
211,인제,1997,9.2,-21.5,34.3,3.5,16.1,1016.9,1420.5,108.5,66.1,1963.6,44.11,,1.7,200,,
211,인제,1998,11,-18.7,33.2,5.9,17.4,1017.2,1451.1,147.5,68.8,1811.1,40.69,,1.7,180,,
211,인제,1999,10.9,-16.1,34.9,5.4,17.4,1016.6,1537.1,216.5,64.4,1964.8,44.15,,1.7,180,,
211,인제,2000,10.7,-16.8,34.4,5.3,17,1016.4,1101.6,95,64.9,1518.5,44.6,,1.7,180,,
211,인제,2001,10.5,-24.6,35.4,4.9,17.2,1016.7,860.5,115.5,64,2530.9,56.81,,1.6,20,,
211,인제,2002,10.5,-22.2,34.5,5.3,16.6,1016.4,1243.2,166.5,65.1,2152.5,48.32,,1.8,90,,
211,인제,2003,10.1,-22,33,5.1,16.2,1017.2,1706.9,134.5,65.7,2091.4,46.95,,1.8,200,,
211,인제,2004,10.7,-18.3,35.5,5.4,17.2,1016.2,1350.2,120.5,68.3,2255.4,50.52,,1.9,200,,
211,인제,2005,10,-18.7,36.5,4.6,16.2,1015.9,1168.3,126,66.7,2237.4,50.24,,1.9,180,,
211,인제,2006,10.6,-18.3,35,5.6,16.7,1016.3,1739.5,202,68.1,1981.9,44.49,,2,180,,
211,인제,2007,10.8,-14.6,34.6,5.9,16.9,1016,1215.6,103,68.6,1640.8,36.83,,1.9,180,,
211,인제,2008,10.2,-19.9,35.7,4.8,16.6,1016.5,1135.7,186.5,69.3,1781.4,39.91,,1.9,180,,
211,인제,2009,10.6,-17.9,34.8,5.4,16.8,1015.8,1403.7,200.5,67.3,1806.5,40.56,,1.9,180,,
211,인제,2010,10.2,-22.8,33.1,5.3,16,1016.2,1354.1,127,67.3,1581.4,35.5,,1.9,180,,
211,인제,2011,9.4,-22.7,33.3,4.3,15.4,1016.8,1778.5,211,69.3,1786.6,40.11,,1.9,180,,
211,인제,2012,10,-22.3,36.9,4.9,16.1,1016.1,1023.6,67,66.7,2086.2,46.73,,2,180,,
211,인제,2013,10.6,-23.2,33.4,5.7,16.7,1015.9,1332.1,142,70.4,2096.9,47.08,,1.9,180,,
211,인제,2014,11.1,-19.6,36.9,5.8,17.5,1016.7,705.2,111.5,66.5,2149.8,48.26,,1.8,180,,
211,인제,2015,11.1,-16,35.4,5.8,17.6,1016.6,755.7,49.5,67.5,2260.6,50.75,,1.8,180,,
211,인제,2016,11.2,-19,35,6,17.4,1016.6,1185.7,252,65,2191.3,49.08,,1.8,160,,
211,인제,2017,10.5,-17.3,35.8,5.2,16.8,1016.7,1209.3,89.5,62.1,2240.3,50.3,,1.7,160,,
211,인제,2018,10.1,-21.3,37.7,4.8,16.5,1017.2,1214.3,171.5,65.3,2273,51.03,,1.8,160,,
211,인제,2019,11.2,-15.4,36,5.8,17.6,1016.7,779.3,77.5,67.2,2083.9,46.78,,1.6,160,,
211,인제,2020,11.2,-16.7,35.1,6.2,17.3,1016.8,1429.1,135,69,1901.8,42.6,,1.6,180,,
211,인제,2021,11.4,-19.9,36.8,6.3,17.6,1016.9,923,70.3,70.2,1896.5,42.58,,1.5,180,,
211,인제,2022,10.9,-17.1,34.5,5.5,17.3,1016.9,1497.5,149,68.9,1946.1,43.7,,1.5,180,,
211,인제,2023,11.8,-20.8,35.2,6.5,18.1,1016.8,1225.6,80.7,71.3,1945.3,43.76,,1.3,180,,
212,홍천,1971,,8.9,21.1,,,,784.1,72,,,,,,270,,
212,홍천,1972,,-14.4,37.4,,,,1485.1,200,,,,,,250,,
212,홍천,1973,10.6,-20.1,36.6,5.1,17.3,,954.5,66.5,72.6,2753,62.06,11293.56,.9,270,369.8,
